date_time,Temperature,Humidity,Light,CO2,HumidityRatio,P_sat,vapor_pressure,OLD_TEMP
12/1/2022 10:50,21.08,50,0,983,0.056949865,16.99395382,8.496976908,2108
12/1/2022 11:00,19.44,56,54,909,0.059458016,15.78311516,8.838544489,1944
12/1/2022 11:10,20.02,58,55,935,0.063604401,16.20298467,9.397731108,2002
12/1/2022 11:20,20.29,58,4,938,0.064464591,16.40153675,9.512891314,2029
12/1/2022 11:30,21.88,54,10,1008,0.064444908,17.61159166,9.510259494,2188
12/1/2022 11:40,22.51,51,8,1012,0.062403723,18.11079054,9.236503174,2251
12/1/2022 11:50,22.51,51,8,1012,0.062403723,18.11079054,9.236503174,2251
12/1/2022 12:00,22.51,51,8,1012,0.062403723,18.11079054,9.236503174,2251
12/1/2022 12:10,22.51,51,8,1012,0.062403723,18.11079054,9.236503174,2251
12/1/2022 12:20,22.51,51,8,1012,0.062403723,18.11079054,9.236503174,2251
12/1/2022 12:30,25.43,45,72,1054,0.062578694,20.57785246,9.260033609,2543
12/1/2022 12:40,27.34,41,241,1054,0.061815245,22.33481741,9.157275137,2734
12/1/2022 12:50,28,39,213,1054,0.060340508,22.96955829,8.958127735,2800
12/1/2022 13:00,28.17,38,216,1025,0.059111125,23.13540449,8.791453708,2817
12/1/2022 13:10,28.15,37,218,1017,0.057358967,23.11584282,8.552861842,2815
12/1/2022 13:20,28.02,37,207,1016,0.057015425,22.98901931,8.505937143,2802
12/1/2022 13:30,27.69,36,205,1031,0.054501176,22.66962099,8.161063556,2769
12/1/2022 13:40,27.39,37,216,1109,0.05537699,22.38239874,8.281487534,2739
12/1/2022 13:50,27.04,37,216,1151,0.054485388,22.05105398,8.158889971,2704
12/1/2022 14:00,26.78,37,215,1270,0.053831527,21.80750458,8.068776693,2678
12/1/2022 14:10,26.72,38,213,1237,0.055261408,21.7516129,8.265612901,2672
12/1/2022 14:20,26.57,36,213,1172,0.05174798,21.61239354,7.780461676,2657
12/1/2022 14:30,26.6,36,211,1153,0.051820051,21.64017924,7.790464525,2660
12/1/2022 14:40,26.58,36,214,1194,0.051771993,21.62165221,7.783794797,2658
12/1/2022 14:50,26.5,37,213,1240,0.053135345,21.54767317,7.972639072,2650
12/1/2022 15:00,26.47,36,214,1202,0.051508395,21.5199842,7.747194312,2647
12/1/2022 15:10,26.56,36,193,1136,0.051723976,21.6031381,7.777129717,2656
12/1/2022 15:20,26.45,37,211,1407,0.05301189,21.50154098,7.955570163,2645
12/1/2022 15:30,26.57,36,192,1320,0.05174798,21.61239354,7.780461676,2657
12/1/2022 15:40,26.63,36,188,1219,0.051892214,21.667994,7.800477839,2663
12/1/2022 15:50,26.45,36,185,1156,0.051460599,21.50154098,7.740554753,2645
12/1/2022 16:00,26.46,36,182,1118,0.051484492,21.51076098,7.743873953,2646
12/1/2022 16:10,26.59,36,179,1110,0.051796017,21.63091411,7.78712908,2659
12/1/2022 16:20,26.44,36,177,1120,0.051436715,21.4923242,7.737236711,2644
12/1/2022 16:30,26.45,36,176,1102,0.051460599,21.50154098,7.740554753,2645
12/1/2022 16:40,26.44,36,174,1104,0.051436715,21.4923242,7.737236711,2644
12/1/2022 16:50,26.5,36,175,1127,0.051580165,21.54767317,7.757162341,2650
12/1/2022 17:00,26.43,36,175,1132,0.051412842,21.48311063,7.733919827,2643
12/1/2022 17:10,26.57,36,174,1180,0.05174798,21.61239354,7.780461676,2657
12/1/2022 17:20,26.54,35,175,1166,0.050124877,21.58463689,7.554622913,2654
12/1/2022 17:30,26.48,36,174,1527,0.051532308,21.52921064,7.750515829,2648
12/1/2022 17:40,26.35,36,176,1992,0.051222218,21.40951778,7.7074264,2635
12/1/2022 17:50,26.3,36,176,1681,0.051103403,21.36362655,7.690905558,2630
12/1/2022 18:00,26.29,36,176,1506,0.05107967,21.35445792,7.687604852,2629
12/1/2022 18:10,26.32,36,176,1420,0.051150899,21.38197342,7.697510432,2632
12/1/2022 18:20,26.26,36,176,1318,0.05100853,21.32697126,7.677709652,2626
12/1/2022 18:30,26.16,36,176,1233,0.050772044,21.23555698,7.644800512,2616
12/1/2022 18:40,26.22,35,3,1154,0.049387249,21.29036718,7.451628512,2622
12/1/2022 18:50,25.93,35,3,1116,0.048727242,21.02651444,7.359280053,2593
12/1/2022 19:00,25.95,36,3,1081,0.050278645,21.04462526,7.576065093,2595
12/1/2022 19:10,25.85,35,2,1048,0.048546575,20.95419804,7.333969313,2585
12/1/2022 19:20,25.87,37,3,1012,0.051598694,20.97225812,7.759735504,2587
12/1/2022 19:30,25.8,35,3,981,0.048433964,20.90910324,7.318186135,2580
12/1/2022 19:40,25.69,36,3,961,0.049673771,20.81017288,7.491662238,2569
12/1/2022 19:50,25.73,36,1,935,0.049766399,20.84610335,7.504597205,2573
12/1/2022 20:00,25.78,34,1,925,0.046902192,20.89108747,7.10296974,2578
12/1/2022 20:10,25.63,36,1,908,0.049535121,20.75637178,7.472293841,2563
12/1/2022 20:20,25.6,36,1,883,0.049465927,20.72951375,7.46262495,2560
12/1/2022 20:30,25.51,35,1,871,0.047785445,20.64910947,7.227188315,2551
12/1/2022 20:40,25.46,36,1,865,0.049144172,20.60455033,7.417638118,2546
12/1/2022 20:50,25.57,35,1,863,0.047918976,20.70268404,7.245939413,2557
12/1/2022 21:00,25.46,35,1,858,0.047674424,20.60455033,7.211592614,2546
12/1/2022 21:10,25.6,36,1,855,0.049465927,20.72951375,7.46262495,2560
12/1/2022 21:20,25.38,35,1,850,0.047497273,20.53341866,7.186696532,2538
12/1/2022 21:30,25.3,35,1,841,0.047320714,20.4624872,7.161870521,2530
12/1/2022 21:40,25.47,35,0,832,0.047696609,20.61345588,7.214709559,2547
12/1/2022 21:50,25.45,36,0,816,0.049121262,20.59564791,7.414433246,2545
12/1/2022 22:00,25.35,34,0,815,0.045975654,20.50679593,6.972310615,2535
12/1/2022 22:10,25.24,35,0,811,0.047188682,20.40941974,7.143296909,2524
12/1/2022 22:20,25.17,35,0,810,0.047035063,20.3476495,7.121677324,2517
12/1/2022 22:30,25.25,35,0,788,0.047210664,20.41825652,7.146389783,2525
12/1/2022 22:40,25.12,35,0,771,0.04692561,20.30362124,7.106267434,2512
12/1/2022 22:50,25.28,35,0,777,0.047276666,20.44478557,7.15567495,2528
12/1/2022 23:00,25.17,36,0,764,0.048483673,20.3476495,7.325153819,2517
12/1/2022 23:10,25.18,35,0,764,0.047056981,20.35646448,7.124762567,2518
12/1/2022 23:20,25.11,36,0,760,0.04834802,20.29482491,7.306136968,2511
12/1/2022 23:30,25.14,35,0,758,0.046969363,20.32122322,7.112428126,2514
12/1/2022 23:40,25.19,35,0,748,0.047078908,20.36528257,7.1278489,2519
12/1/2022 23:50,25.01,35,0,734,0.046685619,20.20703233,7.072461316,2501
12/2/2022 0:00,25.07,35,1,729,0.046816386,20.25967065,7.090884728,2507
12/2/2022 0:10,25.12,35,1,729,0.04692561,20.30362124,7.106267434,2512
12/2/2022 0:20,25.13,35,1,750,0.046947482,20.31242067,7.109347236,2513
12/2/2022 0:30,24.91,35,1,733,0.046468402,20.11954953,7.041842336,2491
12/2/2022 0:40,25.12,35,1,740,0.04692561,20.30362124,7.106267434,2512
12/2/2022 0:50,25.03,35,1,750,0.046729171,20.22456604,7.078598113,2503
12/2/2022 1:00,25,35,1,756,0.046663856,20.19827012,7.069394543,2500
12/2/2022 1:10,25.15,35,1,749,0.046991254,20.33002887,7.115510104,2515
12/2/2022 1:20,24.96,35,0,753,0.046576897,20.16325226,7.057138291,2496
12/2/2022 1:30,25.17,36,0,757,0.048483673,20.3476495,7.325153819,2517
12/2/2022 1:40,24.82,34,0,760,0.044856232,20.0410792,6.813966929,2482
12/2/2022 1:50,24.98,36,0,762,0.048055278,20.180755,7.2650718,2498
12/2/2022 2:00,24.95,36,0,767,0.04798795,20.15450553,7.255621991,2495
12/2/2022 2:10,25,34,0,771,0.045233645,20.19827012,6.867411842,2500
12/2/2022 2:20,24.91,35,0,774,0.046468402,20.11954953,7.041842336,2491
12/2/2022 2:30,24.91,36,0,774,0.04789831,20.11954953,7.243037832,2491
12/2/2022 2:40,24.89,36,0,776,0.047853547,20.10209007,7.236752427,2489
12/2/2022 2:50,24.78,34,0,781,0.044772746,20.00628368,6.80213645,2478
12/2/2022 3:00,25.01,35,0,781,0.046685619,20.20703233,7.072461316,2501
12/2/2022 3:10,24.81,35,0,785,0.046252092,20.0323757,7.011331495,2481
12/2/2022 3:20,24.85,35,0,784,0.046338507,20.06720821,7.023522873,2485
12/2/2022 3:30,24.77,36,0,789,0.047585756,19.99759249,7.199133298,2477
12/2/2022 3:40,24.78,36,0,792,0.047608021,20.00628368,7.202262123,2478
12/2/2022 3:50,24.72,36,0,785,0.047474575,19.95418274,7.183505787,2472
12/2/2022 4:00,24.84,35,0,797,0.04631689,20.05849546,7.02047341,2484
12/2/2022 4:10,24.71,36,0,795,0.047452367,19.94551002,7.180383606,2471
12/2/2022 4:20,24.67,36,0,796,0.047363628,19.91084984,7.167905943,2467
12/2/2022 4:30,24.81,36,0,793,0.04767487,20.0323757,7.211655252,2481
12/2/2022 4:40,24.74,36,0,793,0.04751902,19.97153741,7.189753469,2474
12/2/2022 4:50,24.81,35,0,800,0.046252092,20.0323757,7.011331495,2481
12/2/2022 5:00,24.84,36,0,800,0.047741803,20.05849546,7.221058364,2484
12/2/2022 5:10,24.64,37,0,817,0.048713877,19.88488695,7.357408172,2464
12/2/2022 5:20,24.62,36,0,799,0.047252914,19.8675937,7.15233373,2462
12/2/2022 5:30,24.71,36,0,787,0.047452367,19.94551002,7.180383606,2471
12/2/2022 5:40,24.58,35,0,843,0.045758004,19.83304397,6.94156539,2458
12/2/2022 5:50,24.71,36,0,798,0.047452367,19.94551002,7.180383606,2471
12/2/2022 6:00,24.65,36,0,798,0.047319315,19.89353818,7.161673745,2465
12/2/2022 6:10,24.57,36,0,811,0.047142433,19.8244142,7.136789112,2457
12/2/2022 6:20,24.51,36,0,808,0.047010162,19.77269984,7.118171942,2451
12/2/2022 6:30,24.6,35,0,810,0.04580078,19.8503127,6.947609447,2460
12/2/2022 6:40,24.58,36,0,832,0.04716451,19.83304397,7.13989583,2458
12/2/2022 6:50,24.62,36,0,810,0.047252914,19.8675937,7.15233373,2462
12/2/2022 7:00,24.61,36,0,813,0.047230799,19.85895167,7.1492226,2461
12/2/2022 7:10,24.53,35,0,810,0.045651222,19.78992572,6.926474003,2453
12/2/2022 7:20,24.36,35,0,788,0.045289832,19.64389504,6.875363266,2436
12/2/2022 7:30,24.6,35,0,797,0.04580078,19.8503127,6.947609447,2460
12/2/2022 7:40,24.52,34,2,763,0.044233468,19.78131125,6.725645826,2452
12/2/2022 7:50,24.64,34,3,748,0.04448164,19.88488695,6.760861563,2464
12/2/2022 8:00,24.55,34,3,745,0.044295395,19.80716384,6.734435706,2455
12/2/2022 8:10,24.52,35,3,736,0.045629893,19.78131125,6.923458938,2452
12/2/2022 8:20,24.66,35,3,771,0.045929322,19.90219248,6.965767367,2466
12/2/2022 8:30,24.64,35,4,726,0.045886438,19.88488695,6.959710433,2464
12/2/2022 8:40,24.7,34,2,722,0.044606192,19.93684037,6.778525724,2470
12/2/2022 8:50,24.47,35,3,719,0.045523379,19.73828475,6.908399663,2447
12/2/2022 9:00,24.36,35,4,714,0.045289832,19.64389504,6.875363266,2436
12/2/2022 9:10,24.5,34,5,714,0.044192227,19.76409148,6.719791104,2450
12/2/2022 9:20,24.42,34,7,724,0.044027605,19.6953346,6.696413763,2442
12/2/2022 9:30,24.48,35,9,717,0.045544664,19.74688394,6.911409379,2448
12/2/2022 9:40,24.56,35,11,715,0.045715265,19.81578749,6.935525621,2456
12/2/2022 9:50,24.68,35,13,708,0.045972241,19.91951028,6.971828598,2468
12/2/2022 10:00,24.66,34,18,715,0.044523122,19.90219248,6.766745442,2466
12/2/2022 10:10,24.69,34,20,716,0.044585411,19.92817379,6.775579087,2469
12/2/2022 10:20,24.71,34,21,713,0.044626981,19.94551002,6.781473406,2471
12/2/2022 10:30,24.66,34,22,736,0.044523122,19.90219248,6.766745442,2466
12/2/2022 10:40,26.32,34,22,755,0.048089477,21.38197342,7.269870963,2632
12/2/2022 10:50,27.34,33,16,774,0.048807288,22.33481741,7.370489744,2734
12/2/2022 11:00,27.71,31,17,791,0.046409608,22.68887518,7.033551305,2771
12/2/2022 11:10,27.77,31,22,765,0.046536775,22.74671754,7.051482438,2777
12/2/2022 11:20,27.6,32,16,759,0.047781293,22.58314146,7.226605266,2760
12/2/2022 11:30,27.28,31,8,752,0.045507306,22.27782843,6.906126813,2728
12/2/2022 11:40,26.93,31,8,730,0.044784492,21.94774521,6.803801015,2693
12/2/2022 11:50,26.68,31,9,731,0.044274494,21.71441658,6.73146914,2668
12/2/2022 12:00,26.31,31,11,730,0.043529207,21.37279838,6.625567499,2631
12/2/2022 12:10,26.04,32,188,716,0.044478456,21.12628122,6.760409991,2604
12/2/2022 12:20,25.61,32,187,713,0.04360472,20.73846328,6.636308249,2561
12/2/2022 12:30,25.59,31,189,710,0.042110898,20.72056737,6.423375884,2559
12/2/2022 12:40,25.43,33,188,708,0.044692,20.57785246,6.790691313,2543
12/2/2022 12:50,25.36,32,184,710,0.043103805,20.51566705,6.565013455,2536
12/2/2022 13:00,25.51,31,192,716,0.041955876,20.64910947,6.401223936,2551
12/2/2022 13:10,25.44,31,14,717,0.041820649,20.58674862,6.381892072,2544
12/2/2022 13:20,25.44,32,17,719,0.043263536,20.58674862,6.587759558,2544
12/2/2022 13:30,25.32,33,38,721,0.044464755,20.48020132,6.758466436,2532
12/2/2022 13:40,25.45,31,22,717,0.041839943,20.59564791,6.384650851,2545
12/2/2022 13:50,25.35,32,18,707,0.043083875,20.50679593,6.562174697,2535
12/2/2022 14:00,25.31,32,7,713,0.04300424,20.4713427,6.550829665,2531
12/2/2022 14:10,25.36,32,7,708,0.043103805,20.51566705,6.565013455,2536
12/2/2022 14:20,25.44,33,6,703,0.04471271,20.58674862,6.793627044,2544
12/2/2022 14:30,25.39,32,11,709,0.043163642,20.54229916,6.573535732,2539
12/2/2022 14:40,25.32,32,11,701,0.043024136,20.48020132,6.553664423,2532
12/2/2022 14:50,25.33,32,14,436,0.043044041,20.48906307,6.556500181,2533
12/2/2022 15:00,25.38,32,10,437,0.043143688,20.53341866,6.570693972,2538
12/2/2022 15:10,25.38,32,8,432,0.043143688,20.53341866,6.570693972,2538
12/2/2022 15:20,25.36,32,7,437,0.043103805,20.51566705,6.565013455,2536
12/2/2022 15:30,25.29,32,5,439,0.042964471,20.45363483,6.545163145,2529
12/2/2022 15:40,25.29,32,5,438,0.042964471,20.45363483,6.545163145,2529
12/2/2022 15:50,25.32,32,5,437,0.043024136,20.48020132,6.553664423,2532
12/2/2022 16:00,25.25,32,4,436,0.042885033,20.41825652,6.533842087,2525
12/2/2022 16:10,25.23,32,4,437,0.042845362,20.40058608,6.528187545,2523
12/2/2022 16:20,25.21,31,3,437,0.041379056,20.3829281,6.31870771,2521
12/2/2022 16:30,25.31,32,3,432,0.04300424,20.4713427,6.550829665,2531
12/2/2022 16:40,25.22,31,3,430,0.041398169,20.39175553,6.321444214,2522
12/2/2022 16:50,25.21,32,3,436,0.042805725,20.3829281,6.522536991,2521
12/2/2022 17:00,25.23,32,3,433,0.042845362,20.40058608,6.528187545,2523
12/2/2022 17:10,25.14,32,3,429,0.042667251,20.32122322,6.502791429,2514
12/2/2022 17:20,25.12,32,3,431,0.04262776,20.30362124,6.497158797,2512
12/2/2022 17:30,25.16,35,3,428,0.047013154,20.33883763,7.11859317,2516
12/2/2022 17:40,25.12,34,3,429,0.04548683,20.30362124,6.903231221,2512
12/2/2022 17:50,25.2,32,3,430,0.042785918,20.37410378,6.519713209,2520
12/2/2022 18:00,25.05,33,3,427,0.043911344,20.24211214,6.679897007,2505
12/2/2022 18:10,25.19,33,3,425,0.044197525,20.36528257,6.720543249,2519
12/2/2022 18:20,25.14,32,3,418,0.042667251,20.32122322,6.502791429,2514
12/2/2022 18:30,24.98,32,3,415,0.042352236,20.180755,6.4578416,2498
12/2/2022 18:40,25.01,32,3,416,0.042411143,20.20703233,6.466250346,2501
12/2/2022 18:50,25.03,31,3,411,0.041036357,20.22456604,6.269615472,2503
12/2/2022 19:00,25.06,32,2,424,0.042509483,20.25088985,6.480284751,2506
12/2/2022 19:10,24.94,32,1,419,0.042273807,20.14576189,6.446643806,2494
12/2/2022 19:20,24.83,32,1,416,0.042058793,20.04978579,6.415931452,2483
12/2/2022 19:30,25.09,32,1,419,0.042568585,20.27724157,6.488717304,2509
12/2/2022 19:40,24.94,32,1,417,0.042273807,20.14576189,6.446643806,2494
12/2/2022 19:50,24.88,31,3,418,0.040752704,20.09336498,6.228943143,2488
12/2/2022 20:00,24.82,31,3,427,0.040639731,20.0410792,6.212734553,2482
12/2/2022 20:10,24.84,32,3,421,0.042078299,20.05849546,6.418718546,2484
12/2/2022 20:20,24.84,31,3,425,0.040677358,20.05849546,6.218133592,2484
12/2/2022 20:30,24.67,30,3,430,0.038975049,19.91084984,5.973254953,2467
12/2/2022 20:40,24.78,31,3,425,0.04056457,20.00628368,6.20194794,2478
12/2/2022 20:50,24.91,31,1,450,0.040809295,20.11954953,6.237060355,2491
12/2/2022 21:00,24.86,31,1,436,0.040715015,20.07592405,6.223536454,2486
12/2/2022 21:10,24.72,31,1,430,0.040452061,19.95418274,6.18579665,2472
12/2/2022 21:20,24.82,30,1,431,0.039246055,20.0410792,6.012323761,2482
12/2/2022 21:30,24.76,31,1,431,0.040527036,19.98890439,6.196560361,2476
12/2/2022 21:40,24.83,31,3,432,0.040658541,20.04978579,6.215433594,2483
12/2/2022 21:50,24.79,31,3,439,0.040583349,20.01497794,6.204643161,2479
12/2/2022 22:00,24.83,30,3,442,0.039264181,20.04978579,6.014935736,2483
12/2/2022 22:10,24.94,31,3,434,0.040865956,20.14576189,6.245186187,2494
12/2/2022 22:20,24.83,31,3,431,0.040658541,20.04978579,6.215433594,2483
12/2/2022 22:30,24.85,30,3,432,0.039300456,20.06720821,6.020162463,2485
12/2/2022 22:40,24.92,31,0,428,0.040828174,20.1282839,6.239768007,2492
12/2/2022 22:50,25,31,0,430,0.040979487,20.19827012,6.261463738,2500
12/2/2022 23:00,24.89,30,0,444,0.039373094,20.10209007,6.030627022,2489
12/2/2022 23:10,25,30,0,428,0.039573464,20.19827012,6.059481037,2500
12/2/2022 23:20,24.98,30,0,428,0.039536966,20.180755,6.0542265,2498
12/2/2022 23:30,24.98,30,0,423,0.039536966,20.180755,6.0542265,2498
12/2/2022 23:40,24.95,30,0,429,0.039482275,20.15450553,6.046351659,2495
12/2/2022 23:50,24.95,32,0,429,0.042293402,20.15450553,6.44944177,2495
12/3/2022 0:00,25.04,31,0,426,0.04105533,20.23333754,6.272334637,2504
12/3/2022 0:10,24.95,30,0,425,0.039482275,20.15450553,6.046351659,2495
12/3/2022 0:20,24.96,30,0,430,0.039500498,20.16325226,6.048975678,2496
12/3/2022 0:30,25.19,31,0,432,0.041340853,20.36528257,6.313237597,2519
12/3/2022 0:40,25,31,0,439,0.040979487,20.19827012,6.261463738,2500
12/3/2022 0:50,25.14,30,0,442,0.039829785,20.32122322,6.096366965,2514
12/3/2022 1:00,25.05,29,0,448,0.038261347,20.24211214,5.870212521,2505
12/3/2022 1:10,25.05,31,0,458,0.04107431,20.24211214,6.275054764,2505
12/3/2022 1:20,25.19,31,0,457,0.041340853,20.36528257,6.313237597,2519
12/3/2022 1:30,25.07,30,0,471,0.039701441,20.25967065,6.077901196,2507
12/3/2022 1:40,25.03,30,0,462,0.039628266,20.22456604,6.067369811,2503
12/3/2022 1:50,25.13,31,0,464,0.041226433,20.31242067,6.296850409,2513
12/3/2022 2:00,25.08,31,0,466,0.041131298,20.26845456,6.283220914,2508
12/3/2022 2:10,25.05,31,0,484,0.04107431,20.24211214,6.275054764,2505
12/3/2022 2:20,25.1,31,0,472,0.041169328,20.28603169,6.288669824,2510
12/3/2022 2:30,25.15,31,0,472,0.041264542,20.33002887,6.302308949,2515
12/3/2022 2:40,24.99,31,0,476,0.040960546,20.18951101,6.258748414,2499
12/3/2022 2:50,25.02,30,0,475,0.039609991,20.21579763,6.06473929,2502
12/3/2022 3:00,25.04,31,0,478,0.04105533,20.23333754,6.272334637,2504
12/3/2022 3:10,24.94,30,0,497,0.03946406,20.14576189,6.043728568,2494
12/3/2022 3:20,25.01,30,0,506,0.039591724,20.20703233,6.062109699,2501
12/3/2022 3:30,24.97,31,0,479,0.040922686,20.17200208,6.253320646,2497
12/3/2022 3:40,24.94,31,0,474,0.040865956,20.14576189,6.245186187,2494
12/3/2022 3:50,25.01,30,0,480,0.039591724,20.20703233,6.062109699,2501
12/3/2022 4:00,24.83,30,0,478,0.039264181,20.04978579,6.014935736,2483
12/3/2022 4:10,24.93,31,0,482,0.040847061,20.13702135,6.242476618,2493
12/3/2022 4:20,24.93,30,0,487,0.039445852,20.13702135,6.041106405,2493
12/3/2022 4:30,24.87,31,0,487,0.040733856,20.08464297,6.22623932,2487
12/3/2022 4:40,25.05,31,0,492,0.04107431,20.24211214,6.275054764,2505
12/3/2022 4:50,24.97,31,0,489,0.040922686,20.17200208,6.253320646,2497
12/3/2022 5:00,24.84,30,0,491,0.039282315,20.05849546,6.017548637,2484
12/3/2022 5:10,24.89,31,0,493,0.04077156,20.10209007,6.231647923,2489
12/3/2022 5:20,24.85,31,0,523,0.040696183,20.06720821,6.220834545,2485
12/3/2022 5:30,24.95,32,0,498,0.042293402,20.15450553,6.44944177,2495
12/3/2022 5:40,24.93,32,0,503,0.04225422,20.13702135,6.443846832,2493
12/3/2022 5:50,24.96,32,0,498,0.042313005,20.16325226,6.452240723,2496
12/3/2022 6:00,24.91,31,1,498,0.040809295,20.11954953,6.237060355,2491
12/3/2022 6:10,24.98,31,1,504,0.040941612,20.180755,6.25603405,2498
12/3/2022 6:20,25.04,31,1,501,0.04105533,20.23333754,6.272334637,2504
12/3/2022 6:30,25,31,1,504,0.040979487,20.19827012,6.261463738,2500
12/3/2022 6:40,24.82,32,1,502,0.042039294,20.0410792,6.413145345,2482
12/3/2022 6:50,24.97,31,1,504,0.040922686,20.17200208,6.253320646,2497
12/3/2022 7:00,24.82,32,0,502,0.042039294,20.0410792,6.413145345,2482
